,Country,Name,Manufacturer,cores,Rmax,Rpeak,Power,link
0,United States,Software Company (M) A26, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179446
1,United States,Lenovo C1040, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179463
2,United States,Lenovo C1040, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179464
3,United States,Lenovo C1040, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179465
4,United States,Lenovo C1040, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179466
5,United States,Lenovo C1040, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179467
6,United States,Lenovo C1040, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179468
7,United States,Lenovo C1040, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179469
8,United States,Lenovo C1040, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179470
9,United States,Lenovo C1040, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179471
10,United States,Lenovo C1040, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179472
11,United States,Software Company (M) A38, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179625
12,United States,Software Company (M) A37, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179626
13,United States,Software Company (M) A36, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179628
14,United States,Software Company (M) A35, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179629
15,United States,Software Company (M) A34, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179630
16,United States,Software Company (M) A33, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179631
17,United States,Software Company (M) A32, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179633
18,United States,Software Company (M) A31, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179634
19,United States,Software Company (M) A30, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179635
20,United States,Software Company (M) A29, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179636
21,United States,Software Company (M) A28, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179637
22,United States,Lenovo C1040, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179719
23,United States,Lenovo C1040, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179720
24,United States,Lenovo C1040, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179721
25,United States,Lenovo C1040, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179722
26,United States,Lenovo C1040, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179723
27,United States,Lenovo C1040, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179724
28,Netherlands,NA5, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179327
29,Netherlands,NA4, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179328
30,Netherlands,NA3, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179329
31,Netherlands,NA2, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179330
32,Netherlands,NA1, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179331
33,Ireland,IA4, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179332
34,Ireland,IA3, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179333
35,Ireland,IA2, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179334
36,Ireland,IA1, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179335
37,Singapore,SB3, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179447
38,Singapore,SB2, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179448
39,Ireland,Lenovo C1040, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179453
40,Ireland,Lenovo C1040, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179456
41,Ireland,Lenovo C1040, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179457
42,Ireland,Lenovo C1040, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179458
43,Ireland,Lenovo C1040, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179459
44,Ireland,Lenovo C1040, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179460
45,Ireland,Lenovo C1040, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179461
46,Ireland,Lenovo C1040, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179462
47,Singapore,Lenovo C1040, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179617
48,Netherlands,NA12, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179618
49,Netherlands,NA11, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179619
50,Netherlands,NA10, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179620
51,Netherlands,NA9, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179621
52,Netherlands,NA8, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179622
53,Netherlands,NA7, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179623
54,Ireland,IA13, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179624
55,Hong Kong,HKA1, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179627
56,Netherlands,NA6, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179632
57,Singapore,SB5, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179638
58,Ireland,IA14, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179709
59,Netherlands,NA15, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179710
60,Japan,J2, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179711
61,Netherlands,NA14, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179712
62,Netherlands,NA13, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179716
63,Norway,NY A2, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179717
64,Norway,NY A1, Lenovo,"<td style=""text-align: right;"">57,600</td>","<td style=""text-align: right;"">1,649.1</td>","<td style=""text-align: right;"">2,119.7</td>",<td></td>,/system/179718
65,China,Inspur TS10000, Inspur,"<td style=""text-align: right;"">40,320</td>","<td style=""text-align: right;"">1,646.0</td>","<td style=""text-align: right;"">3,520.5</td>",<td></td>,/system/179794
66,United Kingdom,Cumulus-Cascadelake, DELL EMC,"<td style=""text-align: right;"">37,632</td>","<td style=""text-align: right;"">1,644.4</td>","<td style=""text-align: right;"">2,649.3</td>",<td></td>,/system/179909
67,China,INSPUR NF5288M5, Inspur,"<td style=""text-align: right;"">43,520</td>","<td style=""text-align: right;"">1,643.0</td>","<td style=""text-align: right;"">3,788.8</td>",<td></td>,/system/179613
68,China,INSPUR NF5288M5, Inspur,"<td style=""text-align: right;"">42,752</td>","<td style=""text-align: right;"">1,643.0</td>","<td style=""text-align: right;"">3,766.4</td>",<td></td>,/system/179799
69,China,INSPUR NF5288M5, Inspur,"<td style=""text-align: right;"">42,752</td>","<td style=""text-align: right;"">1,643.0</td>","<td style=""text-align: right;"">3,766.4</td>",<td></td>,/system/179800
70,United Kingdom,ARCHER, Cray/HPE,"<td style=""text-align: right;"">118,080</td>","<td style=""text-align: right;"">1,642.5</td>","<td style=""text-align: right;"">2,550.5</td>","<td>3,306</td>",/system/178188
71,China,Lenovo HR650x, Lenovo,"<td style=""text-align: right;"">38,400</td>","<td style=""text-align: right;"">1,639.3</td>","<td style=""text-align: right;"">3,072.0</td>",<td></td>,/system/179475
72,United States,Surge, Cray/HPE,"<td style=""text-align: right;"">48,960</td>","<td style=""text-align: right;"">1,635.0</td>","<td style=""text-align: right;"">2,036.7</td>",<td>956</td>,/system/178613
73,United States,Luna, Cray/HPE,"<td style=""text-align: right;"">48,960</td>","<td style=""text-align: right;"">1,635.0</td>","<td style=""text-align: right;"">2,036.7</td>",<td>956</td>,/system/178614
74,Canada,Cedar-2, DELL EMC,"<td style=""text-align: right;"">55,296</td>","<td style=""text-align: right;"">1,633.0</td>","<td style=""text-align: right;"">3,715.9</td>",<td>601</td>,/system/179600
75,China,ThinkSystem SR650, Lenovo,"<td style=""text-align: right;"">32,144</td>","<td style=""text-align: right;"">1,630.1</td>","<td style=""text-align: right;"">2,637.7</td>",<td></td>,/system/179497
76,United States,Bell, DELL EMC,"<td style=""text-align: right;"">59,520</td>","<td style=""text-align: right;"">1,623.7</td>","<td style=""text-align: right;"">1,904.6</td>",<td>315</td>,/system/179879
77,China,Lenovo HR650x, Lenovo,"<td style=""text-align: right;"">37,600</td>","<td style=""text-align: right;"">1,608.2</td>","<td style=""text-align: right;"">3,008.0</td>",<td></td>,/system/179476
78,Brazil,Ogbon Cimatec/Petrobras, Atos,"<td style=""text-align: right;"">27,768</td>","<td style=""text-align: right;"">1,605.0</td>","<td style=""text-align: right;"">2,323.3</td>",<td></td>,/system/179703
79,China,Internet Company T X2, Lenovo,"<td style=""text-align: right;"">86,800</td>","<td style=""text-align: right;"">1,603.2</td>","<td style=""text-align: right;"">3,333.1</td>",<td></td>,/system/179359
80,Japan,HOKUSAI BigWaterfall	, Fujitsu,"<td style=""text-align: right;"">33,600</td>","<td style=""text-align: right;"">1,601.0</td>","<td style=""text-align: right;"">2,580.5</td>",<td></td>,/system/179172
81,China,U3, Lenovo,"<td style=""text-align: right;"">31,360</td>","<td style=""text-align: right;"">1,593.0</td>","<td style=""text-align: right;"">2,573.4</td>",<td></td>,/system/179547
82,China,Sugon TC6000, Sugon,"<td style=""text-align: right;"">48,000</td>","<td style=""text-align: right;"">1,590.0</td>","<td style=""text-align: right;"">3,225.6</td>",<td>530</td>,/system/179669
83,United States,Power 775, IBM,"<td style=""text-align: right;"">62,944</td>","<td style=""text-align: right;"">1,587.0</td>","<td style=""text-align: right;"">1,931.6</td>","<td>3,576</td>",/system/178322
84,Japan,Cygnus, NEC,"<td style=""text-align: right;"">27,520</td>","<td style=""text-align: right;"">1,582.0</td>","<td style=""text-align: right;"">2,399.7</td>",<td></td>,/system/179688
85,China,Lenovo HR650x, Lenovo,"<td style=""text-align: right;"">36,800</td>","<td style=""text-align: right;"">1,580.0</td>","<td style=""text-align: right;"">2,944.0</td>",<td></td>,/system/179477
86,China,Sugon TC6000, Sugon,"<td style=""text-align: right;"">88,800</td>","<td style=""text-align: right;"">1,569.0</td>","<td style=""text-align: right;"">6,535.7</td>","<td>1,150</td>",/system/179675
87,China,SGSystem, Sugon,"<td style=""text-align: right;"">92,000</td>","<td style=""text-align: right;"">1,562.0</td>","<td style=""text-align: right;"">3,238.4</td>",<td>960</td>,/system/179545
88,China,Inspur TS10000, Inspur,"<td style=""text-align: right;"">34,400</td>","<td style=""text-align: right;"">1,560.0</td>","<td style=""text-align: right;"">2,987.5</td>",<td></td>,/system/179769
89,China,Inspur TS10000, Inspur,"<td style=""text-align: right;"">34,400</td>","<td style=""text-align: right;"">1,560.0</td>","<td style=""text-align: right;"">2,987.5</td>",<td></td>,/system/179771
90,China,Inspur TS10000, Inspur,"<td style=""text-align: right;"">34,400</td>","<td style=""text-align: right;"">1,560.0</td>","<td style=""text-align: right;"">2,987.5</td>",<td></td>,/system/179772
91,China,U2, Lenovo,"<td style=""text-align: right;"">30,576</td>","<td style=""text-align: right;"">1,558.4</td>","<td style=""text-align: right;"">2,509.0</td>",<td></td>,/system/179548
92,China,ThinkSystem HR650X, Lenovo,"<td style=""text-align: right;"">38,880</td>","<td style=""text-align: right;"">1,556.0</td>","<td style=""text-align: right;"">2,986.0</td>",<td></td>,/system/179489
93,China,Lenovo HR650x, Lenovo,"<td style=""text-align: right;"">36,000</td>","<td style=""text-align: right;"">1,552.4</td>","<td style=""text-align: right;"">2,880.0</td>",<td></td>,/system/179478
94,China,Internet Company T Z1, Lenovo,"<td style=""text-align: right;"">84,000</td>","<td style=""text-align: right;"">1,551.5</td>","<td style=""text-align: right;"">3,225.6</td>",<td></td>,/system/179358
95,China,Internet Company T X1, Lenovo,"<td style=""text-align: right;"">82,880</td>","<td style=""text-align: right;"">1,537.2</td>","<td style=""text-align: right;"">3,182.6</td>",<td></td>,/system/179360
96,United States,LANL CTS-1 Grizzly," Penguin Computing, Inc.","<td style=""text-align: right;"">53,352</td>","<td style=""text-align: right;"">1,524.7</td>","<td style=""text-align: right;"">1,792.6</td>",<td>603</td>,/system/178972
97,China,Lenovo HR650x, Lenovo,"<td style=""text-align: right;"">35,200</td>","<td style=""text-align: right;"">1,521.9</td>","<td style=""text-align: right;"">2,816.0</td>",<td></td>,/system/179479
98,China,U1, Lenovo,"<td style=""text-align: right;"">29,792</td>","<td style=""text-align: right;"">1,521.0</td>","<td style=""text-align: right;"">2,444.7</td>",<td></td>,/system/179549
99,China,Inspur TS10000, Inspur,"<td style=""text-align: right;"">34,400</td>","<td style=""text-align: right;"">1,511.0</td>","<td style=""text-align: right;"">2,987.5</td>",<td></td>,/system/179770
